"quad","year","trackID","area","x","y","allEdge","totCover","age","Treatment","inARTR"
"Q54",2016,21,15.859548395136,73.83972325,45.32304106,0,270.983038912165,6,"No_shrub",1
"Q54",2016,22,88.854762719412,69.05429939,31.63519975,0,270.983038912165,6,"No_shrub",0
"Q54",2016,23,0.25,98.912511,97.479574,1,270.983038912165,1,"No_shrub",0
"Q54",2016,24,3.7054925723575,54.92422144,23.60854241,0,270.983038912165,6,"No_shrub",0
"Q54",2016,25,9.03339550600751,83.15189849,89.23694571,0,270.983038912165,6,"No_shrub",1
"Q54",2016,27,0.325520658541998,96.06615568,90.53242177,1,270.983038912165,6,"No_shrub",1
"Q54",2016,3,2.1141397988285,48.26000019,43.62867769,0,270.983038912165,5,"No_shrub",1
"Q54",2016,30,7.665965512694,55.12764384,64.2637054,0,270.983038912165,6,"No_shrub",1
"Q54",2016,31,15.3851749064495,89.39917813,49.81757648,0,270.983038912165,6,"No_shrub",0
"Q54",2016,34,3.0159660966765,92.93947208,9.40166854,0,270.983038912165,6,"No_shrub",0
"Q54",2016,38,12.675737333559,93.10844609,32.62040577,0,270.983038912165,6,"No_shrub",0
"Q54",2016,47,11.3509880811415,16.13412082,56.26413822,0,270.983038912165,6,"No_shrub",0
"Q54",2016,5,2.38864406899201,46.49970331,82.02375968,0,270.983038912165,6,"No_shrub",1
"Q54",2016,8,2.0874937022775,50.85854254,82.6957283,0,270.983038912165,6,"No_shrub",1
"Q54",2016,9,17.52789601958,7.37956614,90.34806344,0,270.983038912165,6,"No_shrub",0
"Q56",2012,1,0.25,15.61928,87.095893,0,0.25,NA,"No_shrub",0
"Q56",2013,1,0.25,22.103748,33.841881,0,0.25,1,"No_shrub",0
"Q59",2011,1,1.698584260298,97.47249908,13.52592157,1,1.948584260298,NA,"No_shrub",0
"Q59",2011,2,0.25,5.482298,85.960791,0,1.948584260298,NA,"No_shrub",0
"Q59",2012,1,0.25,90.298502,33.195827,0,0.5,1,"No_shrub",0
"Q59",2012,2,0.25,93.032535,60.977132,0,0.5,1,"No_shrub",0
"Q59",2013,3,0.25,77.120607,19.057459,0,0.75,1,"No_shrub",0
"Q59",2013,4,0.25,76.961858,17.522873,0,0.75,1,"No_shrub",0
"Q59",2013,5,0.25,30.924265,0.377838,1,0.75,1,"No_shrub",1
"Q59",2016,10,0.25,91.53223,12.969008,0,2.6009436034245,1,"No_shrub",0
"Q59",2016,6,0.745220226700496,31.92959549,67.30061906,0,2.6009436034245,1,"No_shrub",0
"Q59",2016,7,1.105723376724,96.02398175,14.58430021,1,2.6009436034245,1,"No_shrub",0
"Q59",2016,8,0.25,89.627226,14.74172,0,2.6009436034245,1,"No_shrub",0
"Q59",2016,9,0.25,90.315145,14.477136,0,2.6009436034245,1,"No_shrub",0
"Q61",2011,1,0.418083260148504,58.26062878,69.62200275,0,12.439689522657,NA,"No_shrub",1
"Q61",2011,10,0.25,78.053485,22.438907,0,12.439689522657,NA,"No_shrub",1
"Q61",2011,11,0.25,78.273971,3.653452,1,12.439689522657,NA,"No_shrub",1
"Q61",2011,12,0.25,78.406263,20.586819,0,12.439689522657,NA,"No_shrub",1
"Q61",2011,13,0.25,84.712178,31.787537,0,12.439689522657,NA,"No_shrub",0
"Q61",2011,14,0.25,89.60698,29.053504,0,12.439689522657,NA,"No_shrub",1
"Q61",2011,15,0.25,89.651077,32.625386,0,12.439689522657,NA,"No_shrub",1
"Q61",2011,16,0.25,90.533023,9.562492,0,12.439689522657,NA,"No_shrub",1
"Q61",2011,17,0.25,91.194483,28.436141,0,12.439689522657,NA,"No_shrub",1
"Q61",2011,18,0.25,91.679553,0.698932,1,12.439689522657,NA,"No_shrub",0
"Q61",2011,19,0.25,94.237197,64.816422,0,12.439689522657,NA,"No_shrub",0
"Q61",2011,2,3.69468756208901,72.51868409,49.85452179,0,12.439689522657,NA,"No_shrub",1
"Q61",2011,20,0.25,94.413587,67.418164,0,12.439689522657,NA,"No_shrub",0
"Q61",2011,21,0.25,98.911512,4.711788,1,12.439689522657,NA,"No_shrub",0
"Q61",2011,22,0.25,99.352486,1.184003,1,12.439689522657,NA,"No_shrub",0
"Q61",2011,3,0.7379649707195,2.91468866,2.81101312,1,12.439689522657,NA,"No_shrub",0
"Q61",2011,4,3.0889537297,3.92692327,61.39805871,1,12.439689522657,NA,"No_shrub",0
"Q61",2011,5,0.25,41.011744,3.256576,1,12.439689522657,NA,"No_shrub",1
"Q61",2011,6,0.25,43.525291,6.122902,0,12.439689522657,NA,"No_shrub",1
"Q61",2011,7,0.25,54.461424,47.045206,0,12.439689522657,NA,"No_shrub",1
"Q61",2011,8,0.25,60.723241,32.934067,0,12.439689522657,NA,"No_shrub",1
"Q61",2011,9,0.25,63.589567,26.80454,0,12.439689522657,NA,"No_shrub",1
"Q61",2012,1,0.25,10.125661,6.143302,0,17.6934641158715,1,"No_shrub",0
"Q61",2012,16,0.5,92.830167,6.804762,0,17.6934641158715,2,"No_shrub",0
"Q61",2012,19,7.27426551987851,94.49589195,65.89838029,0,17.6934641158715,2,"No_shrub",0
"Q61",2012,2,0.25,99.290423,21.004096,1,17.6934641158715,1,"No_shrub",1
"Q61",2012,3,0.25,1.61488,87.105964,1,17.6934641158715,1,"No_shrub",1
"Q61",2012,4,6.2010935776995,5.04087015,61.47460822,0,17.6934641158715,2,"No_shrub",0
"Q61",2012,5,1.205741482582,39.33244233,4.72031185,0,17.6934641158715,2,"No_shrub",1
"Q61",2012,6,1.51236353571151,44.20626727,7.33334534,0,17.6934641158715,2,"No_shrub",1
"Q61",2012,9,0.25,58.632703,25.678411,0,17.6934641158715,2,"No_shrub",1
"Q61",2013,16,0.25,94.851054,3.120274,1,21.2581885627885,3,"No_shrub",0
"Q61",2013,19,0.499999999999996,95.7241805,62.598726,1,21.2581885627885,3,"No_shrub",1
"Q61",2013,22,0.25,99.401896,2.69694,1,21.2581885627885,3,"No_shrub",0
"Q61",2013,4,10.458691644003,4.83376346,60.95229424,0,21.2581885627885,3,"No_shrub",0
"Q61",2013,5,9.2994969187855,38.07128734,4.7748634,0,21.2581885627885,3,"No_shrub",1
"Q61",2013,6,0.5,42.807408,6.665697,0,21.2581885627885,3,"No_shrub",1
"Q61",2014,22,0.25,99.745717,5.848101,1,23.0684368698685,4,"No_shrub",0
"Q61",2014,4,13.034771255909,3.74109789,60.75947523,0,23.0684368698685,4,"No_shrub",0
"Q61",2014,5,8.386555110801,38.58543417,3.67697276,0,23.0684368698685,4,"No_shrub",1
"Q61",2014,6,1.3971105031585,50.20369227,1.71986009,0,23.0684368698685,4,"No_shrub",1
"Q61",2015,19,0.25,95.468797,64.652104,1,14.2752322212795,5,"No_shrub",0
"Q61",2015,22,0.25,99.444678,4.412082,1,14.2752322212795,5,"No_shrub",0
"Q61",2015,4,9.150939708116,3.87856614,58.85235357,0,14.2752322212795,5,"No_shrub",0
"Q61",2015,5,4.1242925131635,38.97462992,5.43771716,0,14.2752322212795,5,"No_shrub",1
"Q61",2015,6,0.5,48.5539555,3.93619,0,14.2752322212795,5,"No_shrub",1
"Q61",2016,22,2.088505710033,99.38043539,8.1559417,1,27.8599495683257,6,"No_shrub",1
"Q61",2016,4,4.1265978987325,4.23558885,61.3128139,0,27.8599495683257,6,"No_shrub",0
"Q61",2016,5,4.79006536269599,42.17238782,5.29343464,0,27.8599495683257,6,"No_shrub",1
"Q61",2016,6,16.8547805968642,54.23232929,3.55647674,0,27.8599495683257,6,"No_shrub",1
